,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
5,6,Piper Curtis,PIPER CURTIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
6,7,Lillian Huang,LILLIAN HUANG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
7,8,Angela Zhu,ANGELA ZHU,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
8,9,Katy Peake,KATY PEAKE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
9,11,Patricia Neckowicz,PATRICIA NECKOWICZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
10,14,Lily Eisner,LILY EISNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
11,18,Abigail Leibowitz,ABIGAIL LEIBOWITZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
12,21,Eva Petzinger,EVA PETZINGER,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
13,33,Sarah Colon,SARAH COLON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
14,42,Jaquille Jones,JAQUILLE JONES,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
15,52,Ellen Plane,ELLEN PLANE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
16,55,Julianna Werffeli,JULIANNA WERFFELI,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
17,81,Mae Hardebeck,MAE HARDEBECK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
18,88,Rebecca Leong,REBECCA LEONG,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
19,99,Sophia Schwartz,SOPHIA SCHWARTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=KxSSb5Kyw9Ld1Jw%2bsK%2fap%2fX09R8k1vseNNk0PZsW7qY%3d,Dartmouth,7,6,15
0,2,Eugenia Prezhdo,EUGENIA PREZHDO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
1,3,Samantha Hing,SAMANTHA HING,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
2,4,Andrea Willson,ANDREA WILLSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
3,9,Edrienne Chan,EDRIENNE CHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
4,11,Nora Landri,NORA LANDRI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
5,13,Katie Meyer,KATIE MEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
6,14,Nicole Cramer,NICOLE CRAMER,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
7,16,Kate Wilburn,KATE WILBURN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
8,17,Vickie Su,VICKIE SU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
9,18,Allison Tjader,ALLISON TJADER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
10,20,Grace Noah,GRACE NOAH,5,5,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
11,21,Camille Canter,CAMILLE CANTER,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
12,22,Sarah Edwards,SARAH EDWARDS,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
13,23,Lauren Sadler,LAUREN SADLER,1,1,3,3,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
14,25,Emma Kahle,EMMA KAHLE,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
15,37,Bailey Kilmer,BAILEY KILMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
16,49,Liz Conway,LIZ CONWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
17,78,Kristin Poinar,KRISTIN POINAR,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
18,85,Bailey Bonaci,BAILEY BONACI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
19,91,Tessora Young,TESSORA YOUNG,4,4,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
20,99,Noelle Takahashi,NOELLE TAKAHASHI,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Washington,11,15,12
0,1,Jacqueline Matonis,JACQUELINE MATONIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
1,2,Catelen Ramsey,CATELEN RAMSEY,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
2,3,Alaine Wetli,ALAINE WETLI,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
3,5,Stephanie Miller,STEPHANIE MILLER,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
4,10,Kelly Ross,KELLY ROSS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
5,11,Sadie Jezierski,SADIE JEZIERSKI,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
6,12,Katie Backus,KATIE BACKUS,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
7,14,Emily Steedman,EMILY STEEDMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
8,16,Corinn Pruitt,CORINN PRUITT,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
9,17,Caitlin Duffner,CAITLIN DUFFNER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
10,18,Mickellea Tennis,MICKELLEA TENNIS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
11,19,Jenna Galletta,JENNA GALLETTA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
12,20,Erika Hayasaka,ERIKA HAYASAKA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
13,22,Mary Turner,MARY TURNER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
14,35,Alora Reiff,ALORA REIFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
15,37,Sarah Bushman,SARAH BUSHMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
16,42,Rachael Beeman,RACHAEL BEEMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
17,44,Malika Smoot,MALIKA SMOOT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
18,57,Kelly Rusin,KELLY RUSIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
19,95,Kristen Behrens,KRISTEN BEHRENS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=Ij2i4uppLDuHlgl2qnDnoZIzcZNOlGUmJvYD0DE1uaw%3d,Ohio State,14,12,15
0,2,Eugenia Prezhdo,EUGENIA PREZHDO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
1,3,Samantha Hing,SAMANTHA HING,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
2,4,Andrea Willson,ANDREA WILLSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
3,9,Edrienne Chan,EDRIENNE CHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
4,11,Nora Landri,NORA LANDRI,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
5,13,Katie Meyer,KATIE MEYER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
6,14,Nicole Cramer,NICOLE CRAMER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
7,16,Kate Wilburn,KATE WILBURN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
8,17,Vickie Su,VICKIE SU,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
9,18,Allison Tjader,ALLISON TJADER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
10,20,Grace Noah,GRACE NOAH,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
11,21,Camille Canter,CAMILLE CANTER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
12,22,Sarah Edwards,SARAH EDWARDS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
13,23,Lauren Sadler,LAUREN SADLER,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
14,25,Emma Kahle,EMMA KAHLE,0,0,5,5,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
15,37,Bailey Kilmer,BAILEY KILMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
16,49,Liz Conway,LIZ CONWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
17,78,Kristin Poinar,KRISTIN POINAR,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
18,85,Bailey Bonaci,BAILEY BONACI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
19,91,Tessora Young,TESSORA YOUNG,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
20,99,Noelle Takahashi,NOELLE TAKAHASHI,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Washington,11,13,15
0,0,MARY Thomas,MARY THOMAS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
1,1,Laura Bashor,LAURA BASHOR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
2,4,Grace Benz,GRACE BENZ,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
3,5,Aly Fassett-Carman,ALY FASSETT-CARMAN,2,2,4,4,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
4,7,Yasmine Fernald,YASMINE FERNALD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
5,8,Allison Aiello,ALLISON AIELLO,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
6,9,Rebecca Berry,REBECCA BERRY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
7,10,Erin Rea,ERIN REA,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
8,11,Nina Job,NINA JOB,4,4,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
9,12,Clara Gottesman,CLARA GOTTESMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
10,13,Natalie Valentin,NATALIE VALENTIN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
11,14,Isabel Jamerson,ISABEL JAMERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
12,16,Sarah Hemphill,SARAH HEMPHILL,1,1,3,3,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
13,17,Anna Iglitzin,ANNA IGLITZIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
14,18,Jessica Brownschidle,JESSICA BROWNSCHIDLE,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
15,33,Hayden Shea,HAYDEN SHEA,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=t70lqWvYbruDchrhXtHQ%2ffUeDyUzphPkJl7sOpNmxOc%3d,Middlebury,18,15,13
0,2,Veronica Cruz,VERONICA CRUZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
1,6,Michela Meister,MICHELA MEISTER,2,2,3,3,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
2,7,Natasha Field-marsham,NATASHA FIELD-MARSHAM,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
3,8,Francesca Olguin,FRANCESCA OLGUIN,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
4,9,Amanda Somvilay,AMANDA SOMVILAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
5,10,Halsey Hoster,HALSEY HOSTER,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
6,11,Freya Chay,FREYA CHAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
7,12,Rosemarie Sandino,ROSEMARIE SANDINO,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
8,13,Stephanie Lim,STEPHANIE LIM,1,1,5,5,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
9,14,Monisha White,MONISHA WHITE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
10,15,Anne Rempel,ANNE REMPEL,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
11,16,Christina Li,CHRISTINA LI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
12,17,Jennifer Thompson,JENNIFER THOMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
13,18,Michelle McGhee,MICHELLE MCGHEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
14,22,Rahcel Gianforte,RAHCEL GIANFORTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
15,23,Courtney Gegg,COURTNEY GEGG,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
16,24,Pooja Desai,POOJA DESAI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
17,27,Deanna Abrams,DEANNA ABRAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
18,51,Shayla Harris,SHAYLA HARRIS,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
19,60,Caitlin Go,CAITLIN GO,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Stanford,2,15,11
0,2,Eugenia Prezhdo,EUGENIA PREZHDO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
1,3,Samantha Hing,SAMANTHA HING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
2,4,Andrea Willson,ANDREA WILLSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
3,9,Edrienne Chan,EDRIENNE CHAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
4,11,Nora Landri,NORA LANDRI,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
5,13,Katie Meyer,KATIE MEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
6,14,Nicole Cramer,NICOLE CRAMER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
7,16,Kate Wilburn,KATE WILBURN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P6Q%2f9dnh5Yi01qnY%2bKr9%2brdnC2aHEOXKT5Q%2fVMVatNI%3d,Washington,11,11,15
