,As,Ds,Gs,Opp Score,Opponent,Score,Team,Ts,url
155,15,11,15,9,Minnesota,15,British Columbia,17,/teams/events/match_report/?EventGameId=Uuq9yPYiCFeVSyPXZk8erknCvlLC5JSqt66hQ5vw5jI%3d
156,14,4,14,16,Wisconsin,14,Oregon,15,/teams/events/match_report/?EventGameId=zCU2V05TOguk0CxAATzRURtaqg9Z3V4IprbGBEUcilY%3d
157,16,5,16,14,Oregon,16,Wisconsin,14,/teams/events/match_report/?EventGameId=zCU2V05TOguk0CxAATzRURtaqg9Z3V4IprbGBEUcilY%3d
158,14,4,14,16,Wisconsin,14,Oregon,15,/teams/events/match_report/?EventGameId=zCU2V05TOguk0CxAATzRURtaqg9Z3V4IprbGBEUcilY%3d
159,16,5,16,14,Oregon,16,Wisconsin,14,/teams/events/match_report/?EventGameId=zCU2V05TOguk0CxAATzRURtaqg9Z3V4IprbGBEUcilY%3d
160,0,0,0,0,Massachusetts,0,Pittsburgh,0,/teams/events/match_report/?EventGameId=JT9igikomdeQeweUDDfXNEfnfvHsg3hXz9jM5gwn1bM%3d
161,0,0,0,0,Pittsburgh,0,Massachusetts,0,/teams/events/match_report/?EventGameId=JT9igikomdeQeweUDDfXNEfnfvHsg3hXz9jM5gwn1bM%3d
162,0,0,0,0,Minnesota,0,Carleton College,0,/teams/events/match_report/?EventGameId=zrbsr4G6p74j7HJ4wARs6SCQ9vSqHvlflzYsm%2fE83KM%3d
163,0,0,0,0,Carleton College,0,Minnesota,0,/teams/events/match_report/?EventGameId=zrbsr4G6p74j7HJ4wARs6SCQ9vSqHvlflzYsm%2fE83KM%3d
164,0,0,0,0,North Carolina,0,Wisconsin,0,/teams/events/match_report/?EventGameId=zIZaM2ExY4RfHDBnkcjAsQYoxsbhVp1fx%2f3rlfEDCkU%3d
165,0,0,0,0,Wisconsin,0,North Carolina,0,/teams/events/match_report/?EventGameId=zIZaM2ExY4RfHDBnkcjAsQYoxsbhVp1fx%2f3rlfEDCkU%3d
166,0,0,0,0,North Carolina-Wilmington,0,Washington,0,/teams/events/match_report/?EventGameId=fPKHg4p96BW0ii%2bvkEM4UyrsTk4UDCXKfikjoDZFYJw%3d
167,0,0,0,0,Washington,0,North Carolina-Wilmington,0,/teams/events/match_report/?EventGameId=fPKHg4p96BW0ii%2bvkEM4UyrsTk4UDCXKfikjoDZFYJw%3d
168,15,4,15,8,Auburn,15,Pittsburgh,11,/teams/events/match_report/?EventGameId=FWW0UgMXe5j0BEqYUKOw%2fLPON8UDRPdnnAt%2fPcIlMDs%3d
169,8,3,8,15,Pittsburgh,8,Auburn,17,/teams/events/match_report/?EventGameId=FWW0UgMXe5j0BEqYUKOw%2fLPON8UDRPdnnAt%2fPcIlMDs%3d
170,15,4,15,10,Michigan,15,Carleton College,9,/teams/events/match_report/?EventGameId=TCpNCFTIglwjLnyUhTjo1AccOGXhoVVJ66sKji3Hwlc%3d
171,10,3,10,15,Carleton College,10,Michigan,13,/teams/events/match_report/?EventGameId=TCpNCFTIglwjLnyUhTjo1AccOGXhoVVJ66sKji3Hwlc%3d
172,15,5,15,10,Cal Poly-SLO,15,Wisconsin,8,/teams/events/match_report/?EventGameId=63nvAgJuYJdHEDeuConB1eZk%2f9HYhfoZMznQePlAqIw%3d
173,10,2,10,15,Wisconsin,10,Cal Poly-SLO,12,/teams/events/match_report/?EventGameId=63nvAgJuYJdHEDeuConB1eZk%2f9HYhfoZMznQePlAqIw%3d
174,15,5,15,12,Oregon,15,Washington,10,/teams/events/match_report/?EventGameId=yELkh5GVqhlQKWwkqsVdXLc86DyZyA3Rr5ih5QoHs2U%3d
175,12,5,12,15,Washington,12,Oregon,12,/teams/events/match_report/?EventGameId=yELkh5GVqhlQKWwkqsVdXLc86DyZyA3Rr5ih5QoHs2U%3d
176,0,0,0,0,Virginia Tech,0,Stanford,0,/teams/events/match_report/?EventGameId=%2f0fo4lBBHD24KNNNhrYSUd06EP%2f3FCXB6AazTQqeGYQ%3d
177,0,0,0,0,Stanford,0,Virginia Tech,0,/teams/events/match_report/?EventGameId=%2f0fo4lBBHD24KNNNhrYSUd06EP%2f3FCXB6AazTQqeGYQ%3d
178,0,0,0,12,Colorado,15,Connecticut,0,/teams/events/match_report/?EventGameId=MRtleag1PeZ1ZmtpSzrqt%2fAwSNox2u5l7GQNv5SceRQ%3d
179,0,0,0,15,Connecticut,12,Colorado,0,/teams/events/match_report/?EventGameId=MRtleag1PeZ1ZmtpSzrqt%2fAwSNox2u5l7GQNv5SceRQ%3d
180,0,0,0,8,Colorado State,15,British Columbia,0,/teams/events/match_report/?EventGameId=S7oZj8MKnN8CehCzk0QGZmYJ9SkkFmErs2oowsnw7DY%3d
181,0,0,0,15,British Columbia,8,Colorado State,0,/teams/events/match_report/?EventGameId=S7oZj8MKnN8CehCzk0QGZmYJ9SkkFmErs2oowsnw7DY%3d
182,0,0,0,0,Texas A&M,0,Oregon State,0,/teams/events/match_report/?EventGameId=LmYFlYWX1YU9LvCuRE2nU1dLkdxp0e6nsCjPLaBYb5A%3d
183,0,0,0,0,Oregon State,0,Texas A&M,0,/teams/events/match_report/?EventGameId=LmYFlYWX1YU9LvCuRE2nU1dLkdxp0e6nsCjPLaBYb5A%3d
