,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
4,7,Natasha Field-marsham,NATASHA FIELD-MARSHAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
5,9,Amanda Somvilay,AMANDA SOMVILAY,1,1,0,0,3,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
6,11,Freya Chay,FREYA CHAY,2,2,2,2,0,2,2,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
7,12,Rosemarie Sandino,ROSEMARIE SANDINO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
8,14,Monisha White,MONISHA WHITE,0,0,3,3,1,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
9,15,Anne Rempel,ANNE REMPEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
10,18,Michelle McGhee,MICHELLE MCGHEE,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
11,22,Rahcel Gianforte,RAHCEL GIANFORTE,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
12,23,Courtney Gegg,COURTNEY GEGG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
13,27,Deanna Abrams,DEANNA ABRAMS,0,0,3,3,4,5,5,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
14,30,Emma Heath,EMMA HEATH,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
15,51,Shayla Harris,SHAYLA HARRIS,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
16,60,Caitlin Go,CAITLIN GO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
17,84,Hallie Dunham,HALLIE DUNHAM,0,0,3,3,0,2,2,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Stanford,3,15,11
0,1,Jacqueline Matonis,JACQUELINE MATONIS,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
1,3,Alaine Wetli,ALAINE WETLI,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
2,5,Stephanie Miller,STEPHANIE MILLER,0,0,3,3,2,3,3,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
3,9,Annelise Peters,ANNELISE PETERS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
4,10,Kelly Ross,KELLY ROSS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
5,11,Sadie Jezierski,SADIE JEZIERSKI,1,1,2,2,0,7,7,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
6,12,Katie Backus,KATIE BACKUS,1,1,2,2,2,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
7,14,Emily Steedman,EMILY STEEDMAN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
8,15,Emma Colavincenzo,EMMA COLAVINCENZO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
9,16,Corinn Pruitt,CORINN PRUITT,2,2,1,1,4,4,4,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
10,17,Caitlin Duffner,CAITLIN DUFFNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
11,18,Mickellea Tennis,MICKELLEA TENNIS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
12,22,Mary Turner,MARY TURNER,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
13,28,Stacy Lu,STACY LU,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
14,32,Anat Gross,ANAT GROSS,0,0,1,1,0,2,2,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
15,35,Alora Reiff,ALORA REIFF,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
16,36,Casey Schomer,CASEY SCHOMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
17,37,Sarah Bushman,SARAH BUSHMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
18,44,Malika Smoot,MALIKA SMOOT,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
19,54,Stephany Stumphauzer,STEPHANY STUMPHAUZER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
20,57,Kelly Rusin,KELLY RUSIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
21,78,Tiffany Lim,TIFFANY LIM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
22,95,Kristen Behrens,KRISTEN BEHRENS,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=aAdNtOrFwRufm58GKRQ%2bSId%2bC4UrH8rwXy4MkbmYF%2fA%3d,Ohio State,15,11,15
0,5,Janet Ho,JANET HO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
1,7,Rachel Jecker,RACHEL JECKER,0,0,4,4,0,3,3,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
2,9,Clara Amorosi,CLARA AMOROSI,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
3,10,Kathy Tong,KATHY TONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
4,11,Nora Landri,NORA LANDRI,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
5,13,Katie Meyer,KATIE MEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
6,14,Nicole Cramer,NICOLE CRAMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
7,15,Kaitlin Kirkpatrick,KAITLIN KIRKPATRICK,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
8,16,Bailey Bonaci,BAILEY BONACI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
9,17,Ellen Goldberg,ELLEN GOLDBERG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
10,18,Allison Tjader,ALLISON TJADER,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
11,19,Addyson Frattura,ADDYSON FRATTURA,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
12,20,Grace Noah,GRACE NOAH,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
13,21,Cami Canter,CAMI CANTER,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
14,22,Sarah Edwards,SARAH EDWARDS,0,0,1,1,0,2,2,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
15,23,Maria Carla Marigmen,MARIA CARLA MARIGMEN,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
16,25,Edrienne Chan,EDRIENNE CHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
17,36,Sophia Johansen,SOPHIA JOHANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
18,51,Katharine Dusenbury,KATHARINE DUSENBURY,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Washington,6,7,15
0,1,Kari Paine,KARI PAINE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
1,2,Ali Jensen,ALI JENSEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
2,3,Leslie Hamar,LESLIE HAMAR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
3,6,Olivia Perfetti,OLIVIA PERFETTI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
4,7,Elizabeth Benedetto,ELIZABETH BENEDETTO,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
5,9,Nina Janjic,NINA JANJIC,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
6,10,Brittany Wright,BRITTANY WRIGHT,3,3,1,1,0,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
7,11,Tracey Lo,TRACEY LO,0,0,2,2,1,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
8,13,Mary Boyd,MARY BOYD,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
9,14,Meghan Campano,MEGHAN CAMPANO,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
10,15,Emily Jameson,EMILY JAMESON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
11,17,Maya Grumeretz,MAYA GRUMERETZ,2,2,1,1,3,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
12,20,Emma Boyd,EMMA BOYD,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
13,22,Talia Barth,TALIA BARTH,2,2,1,1,1,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
14,23,Gina Sancricca,GINA SANCRICCA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
15,27,Bridget Karsten,BRIDGET KARSTEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
16,28,Leah Bar-On Simmons,LEAH BAR-ON SIMMONS,0,0,1,1,0,5,5,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
17,37,Hannah Henkin,HANNAH HENKIN,1,1,5,5,1,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
18,44,Grace Denney,GRACE DENNEY,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
19,46,Amy Stoddard,AMY STODDARD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
20,48,Hannah Gannon,HANNAH GANNON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
21,66,Tia Esposito,TIA ESPOSITO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
22,77,Phoebe Hopp,PHOEBE HOPP,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=wtH0IN%2fyfO6lxHIX98heCJQ8aBa9B14wiV%2bMGtbxa60%3d,Michigan,10,15,7
0,1,Kaileah Akker,KAILEAH AKKER,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
1,2,Tessa James,TESSA JAMES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
2,4,Nina Finley,NINA FINLEY,1,1,1,1,0,4,4,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
3,5,Sarah Finger,SARAH FINGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
4,7,Arianne Lozano,ARIANNE LOZANO,1,1,2,2,3,5,5,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
5,9,Brenna Bailey,BRENNA BAILEY,0,0,0,0,3,2,2,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
6,10,Livia Amorosi,LIVIA AMOROSI,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
7,11,Marlena Sloss,MARLENA SLOSS,4,4,0,0,0,2,2,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
8,12,Sophie James,SOPHIE JAMES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
9,15,Alex Hardesty,ALEX HARDESTY,3,3,4,4,1,4,4,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
10,17,Kaitie Dong,KAITIE DONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
11,21,Sarah Adams,SARAH ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
12,22,Melanie Jochheim-Atkins,MELANIE JOCHHEIM-ATKINS,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
13,23,Linnea Soo,LINNEA SOO,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
14,24,Mia Letterie,MIA LETTERIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
15,25,Caitlin Scott,CAITLIN SCOTT,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
16,28,Claire Revere,CLAIRE REVERE,0,0,5,5,2,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
17,30,Lindsey Scott,LINDSEY SCOTT,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
18,32,Alissa Soo,ALISSA SOO,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
19,33,Margo Heffron,MARGO HEFFRON,0,0,0,0,2,7,7,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
20,37,Mackenzie Timbel,MACKENZIE TIMBEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
21,39,Jessica Kostelnik,JESSICA KOSTELNIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
22,42,Elissa Picozzi,ELISSA PICOZZI,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
23,92,Hannah Filley,HANNAH FILLEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Whitman,5,15,10
0,1,Jackie Welsch,JACKIE WELSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
1,2,Sabrina Hoffman,SABRINA HOFFMAN,2,2,1,1,0,2,2,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
2,3,Carly Siewert,CARLY SIEWERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
3,4,Lorraine Guerin,LORRAINE GUERIN,2,2,2,2,4,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
4,5,Lauren Allin,LAUREN ALLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
5,7,Grace Backes,GRACE BACKES,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
6,8,Evie Adams,EVIE ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
7,9,Lilly Iverson,LILLY IVERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
8,10,Caitlin Murphy,CAITLIN MURPHY,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
9,12,Kaitlynne Roling,KAITLYNNE ROLING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
10,14,Anna Hrovat-Staedter,ANNA HROVAT-STAEDTER,1,1,3,3,3,6,6,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
11,16,Molly Berkholtz,MOLLY BERKHOLTZ,0,0,0,0,2,3,3,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
12,18,Sarah Mondschein,SARAH MONDSCHEIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
13,20,Jenna Lynne,JENNA LYNNE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
14,21,Anneke Vermaak,ANNEKE VERMAAK,1,1,4,4,0,6,6,/teams/events/match_report/?EventGameId=AniDwO%2bcBjayspnm55Kbjge4ZZljatUOnHHFZjqjRyM%3d,Wisconsin,16,10,15
