,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
12,14,Steven Benaloh,STEVEN BENALOH,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
13,16,Cooper Schumacher,COOPER SCHUMACHER,3,3,0,0,1,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
14,19,Oliver Marczynski,OLIVER MARCZYNSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
15,21,Oliver Speltz,OLIVER SPELTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
16,23,Xiao Dong Liu,XIAO DONG LIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
17,37,Brian Huynh,BRIAN HUYNH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
18,50,Samuel Scherer,SAMUEL SCHERER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
19,51,Christopher Lu,CHRISTOPHER LU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
20,87,Joseph Kornowske,JOSEPH KORNOWSKE,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
21,88,Alan Lin,ALAN LIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=P9YDzo%2bxMHen3qrO2QY7pZzEVDhg2cFN5dctt2ytGks%3d,Washington,13,11,14
0,1,Timothy Robison,TIMOTHY ROBISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
1,3,Michael Wilson,MICHAEL WILSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
2,4,Nick Ochoa,NICK OCHOA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
3,7,Benjamin Lewis,BENJAMIN LEWIS,3,3,3,3,0,1,1,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
4,12,Connor Ughetta,CONNOR UGHETTA,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
5,13,Dalton Smith,DALTON SMITH,1,1,3,3,1,6,6,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
6,14,Carter Hollo,CARTER HOLLO,0,0,2,2,2,1,1,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
7,16,David Smith,DAVID SMITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
8,17,Todd Schrader,TODD SCHRADER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
9,18,Casey Aldridge,CASEY ALDRIDGE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
10,20,Nicolas Ceaser,NICOLAS CEASER,1,1,1,1,3,1,1,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
11,22,Zach Marbach,ZACH MARBACH,2,2,0,0,0,1,1,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
12,23,Travis Winter,TRAVIS WINTER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
13,24,Brendan Adams,BRENDAN ADAMS,2,2,2,2,1,2,2,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
14,27,Colin Smith,COLIN SMITH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
15,42,Ryan Jones,RYAN JONES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
16,80,Connor Cole,CONNOR COLE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
17,81,Luke Hebert,LUKE HEBERT,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Texas A&M,12,11,13
0,0,Sunghoon Chung,SUNGHOON CHUNG,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
1,3,Simon Krauter,SIMON KRAUTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
2,4,Daniel Hoffman,DANIEL HOFFMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
3,5,Aaron Shi,AARON SHI,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
4,8,Dillon Whited,DILLON WHITED,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
5,9,Nathan Pettyjohn,NATHAN PETTYJOHN,5,5,3,3,1,5,5,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
6,11,Cameron Wariner,CAMERON WARINER,0,0,0,0,0,3,3,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
7,14,Christopher Cogswell,CHRISTOPHER COGSWELL,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
8,16,Thomas Konogeris,THOMAS KONOGERIS,3,3,1,1,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
9,17,Joshua (Slater) Levey,JOSHUA (SLATER) LEVEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
10,18,Alec Bandler,ALEC BANDLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
11,20,Sean Liston,SEAN LISTON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
12,21,Caleb Merriam,CALEB MERRIAM,0,0,0,0,2,2,2,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
13,23,David Hirschey,DAVID HIRSCHEY,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
14,24,Jonathan Chianglin,JONATHAN CHIANGLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
15,25,Camden Reynolds,CAMDEN REYNOLDS,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
16,27,andrew lam,ANDREW LAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
17,28,Joseph Gagliano,JOSEPH GAGLIANO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
18,33,Ian Sweeney,IAN SWEENEY,0,0,1,1,1,2,2,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
19,44,Tim Okita,TIM OKITA,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
20,53,Matthew Ferrari,MATTHEW FERRARI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
21,82,Joel Anton,JOEL ANTON,0,0,2,2,0,2,2,/teams/events/match_report/?EventGameId=v22zV9WsNpBgHryiSXOIFhVOmW38eAiEB8WBInoiUjQ%3d,Cal Poly-SLO,17,13,11
0,3,Ben Sadok,BEN SADOK,1,1,3,3,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
1,4,Ciaran Shaughnessy,CIARAN SHAUGHNESSY,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
2,7,Gabriel Schmitt,GABRIEL SCHMITT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
3,9,Sam Carr,SAM CARR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
4,10,Jared Madore,JARED MADORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
5,11,Conor Kline,CONOR KLINE,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
6,12,Ben Tseytlin,BEN TSEYTLIN,2,2,2,2,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
7,15,Tannor Johnson,TANNOR JOHNSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
8,16,Giancarlo Cincotta,GIANCARLO CINCOTTA,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
9,18,Brett Gramann,BRETT GRAMANN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
10,21,Patrick Barron,PATRICK BARRON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
11,28,Aaron Raskin,AARON RASKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
12,32,Jonathon (Jack) Staples,JONATHON (JACK) STAPLES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
13,33,Will Thornton,WILL THORNTON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
14,34,Jeffrey Dreyfus,JEFFREY DREYFUS,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
15,36,Giovanni Flamini,GIOVANNI FLAMINI,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
16,38,Matt Caswell,MATT CASWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
17,47,Alec Zabrecky,ALEC ZABRECKY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
18,76,SOLOMON Maerowitz-McMahan,SOLOMON MAEROWITZ-MCMAHAN,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
19,80,Chris Bartoli,CHRIS BARTOLI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
20,84,Colin Hannahan,COLIN HANNAHAN,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
21,87,Jeffrey Babbitt,JEFFREY BABBITT,6,6,2,2,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
22,89,Eugene L'Heureux,EUGENE L'HEUREUX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Massachusetts,1,15,8
0,0,Sunghoon Chung,SUNGHOON CHUNG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
1,3,Simon Krauter,SIMON KRAUTER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
2,4,Daniel Hoffman,DANIEL HOFFMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
3,5,Aaron Shi,AARON SHI,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
4,8,Dillon Whited,DILLON WHITED,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
5,9,Nathan Pettyjohn,NATHAN PETTYJOHN,2,2,0,0,0,3,3,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
6,11,Cameron Wariner,CAMERON WARINER,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
7,14,Christopher Cogswell,CHRISTOPHER COGSWELL,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
8,16,Thomas Konogeris,THOMAS KONOGERIS,4,4,0,0,0,2,2,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
9,17,Joshua (Slater) Levey,JOSHUA (SLATER) LEVEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
10,18,Alec Bandler,ALEC BANDLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
11,20,Sean Liston,SEAN LISTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
12,21,Caleb Merriam,CALEB MERRIAM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
13,23,David Hirschey,DAVID HIRSCHEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
14,24,Jonathan Chianglin,JONATHAN CHIANGLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
15,25,Camden Reynolds,CAMDEN REYNOLDS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
16,27,andrew lam,ANDREW LAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
17,28,Joseph Gagliano,JOSEPH GAGLIANO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
18,33,Ian Sweeney,IAN SWEENEY,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
19,44,Tim Okita,TIM OKITA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
20,53,Matthew Ferrari,MATTHEW FERRARI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
21,82,Joel Anton,JOEL ANTON,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=k54a2W0dd3xKCtUWd3%2fMMNyqUcMNhewNrROaPVBb3%2f8%3d,Cal Poly-SLO,17,8,15
0,3,Ben Sadok,BEN SADOK,3,3,3,3,1,4,4,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
1,4,Ciaran Shaughnessy,CIARAN SHAUGHNESSY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
2,7,Gabriel Schmitt,GABRIEL SCHMITT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
3,9,Sam Carr,SAM CARR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
4,10,Jared Madore,JARED MADORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
5,11,Conor Kline,CONOR KLINE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
6,12,Ben Tseytlin,BEN TSEYTLIN,1,1,3,3,1,2,2,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
7,15,Tannor Johnson,TANNOR JOHNSON,2,2,1,1,0,3,3,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
8,16,Giancarlo Cincotta,GIANCARLO CINCOTTA,1,1,2,2,1,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
9,18,Brett Gramann,BRETT GRAMANN,0,0,2,2,0,2,2,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
10,21,Patrick Barron,PATRICK BARRON,1,1,0,0,2,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
11,28,Aaron Raskin,AARON RASKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
12,32,Jonathon (Jack) Staples,JONATHON (JACK) STAPLES,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
13,33,Will Thornton,WILL THORNTON,0,0,0,0,2,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
14,34,Jeffrey Dreyfus,JEFFREY DREYFUS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
15,36,Giovanni Flamini,GIOVANNI FLAMINI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
16,38,Matt Caswell,MATT CASWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
17,47,Alec Zabrecky,ALEC ZABRECKY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
18,76,SOLOMON Maerowitz-McMahan,SOLOMON MAEROWITZ-MCMAHAN,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
19,80,Chris Bartoli,CHRIS BARTOLI,0,0,0,0,2,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
20,84,Colin Hannahan,COLIN HANNAHAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
21,87,Jeffrey Babbitt,JEFFREY BABBITT,6,6,1,1,1,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
22,89,Eugene L'Heureux,EUGENE L'HEUREUX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Massachusetts,1,15,9
0,1,Timothy Robison,TIMOTHY ROBISON,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=%2fdszXpESy8In7%2b2sToKtl%2bVcW71kl0KYJj5IAsgWkYo%3d,Texas A&M,12,9,15
