,No.,Name,Position,Height,Points,Assists,Ds,Turns,url,Team,Seed,UpperName
25,94,Adam Rees,,,11.0,2.0,1.0,7.0,/events/teams/?EventTeamId=PgWkLoibDVDKXEpsmapIst5B%2bSA1nsLtylosFATz7%2fY%3d,Revolver,5,ADAM REES
0,3,John Cairns,,,,,,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,JOHN CAIRNS
1,4,Jason Simms,,,,,,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,JASON SIMMS
2,5,Daniel Young,Handler,"5'9""",1.0,1.0,,4.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,DANIEL YOUNG
3,9,Chris Hancock,Handler,"5'8""",,1.0,,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,CHRIS HANCOCK
4,10,Jon Stone,Handler,"6'0""",,1.0,,5.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,JON STONE
5,11,Kyle Hancock,,,,1.0,,2.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,KYLE HANCOCK
6,12,Jonathan Lee,Mid,"6'0""",6.0,2.0,,7.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,JONATHAN LEE
7,13,Timmy Perston,,,2.0,,,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,TIMMY PERSTON
8,17,Raphael Hayes,Cutter,,9.0,11.0,4.0,9.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,RAPHAEL HAYES
9,20,James Shaw,,,1.0,3.0,,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,JAMES SHAW
10,23,Kuochuan Ponzio,Defense (Cutter),"9'0""",2.0,2.0,,2.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,KUOCHUAN PONZIO
11,24,Nicholas Jackson,,"6'0""",1.0,8.0,,5.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,NICHOLAS JACKSON
12,26,Austin Kelly,Handler,"6'2""",1.0,3.0,,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,AUSTIN KELLY
13,27,Trevor Smith,,,5.0,8.0,1.0,7.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,TREVOR SMITH
14,29,David Sealand,Dump,"10'11""",1.0,,5.0,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,DAVID SEALAND
15,30,Sam Franer,Defense (Cutter),"5'9""",3.0,4.0,1.0,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,SAM FRANER
16,33,Sam Gordon-Koven,,"6'5""",,3.0,2.0,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,SAM GORDON-KOVEN
17,40,Vinh Bui,,,1.0,5.0,,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,VINH BUI
18,41,Daniel Lee,,"6'1""",4.0,4.0,4.0,1.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,DANIEL LEE
19,44,Owen Murphy,,,6.0,5.0,4.0,8.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,OWEN MURPHY
20,50,Patrick Beckett,,,9.0,1.0,1.0,3.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,PATRICK BECKETT
21,69,Duncan McNally,,,4.0,2.0,,,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,DUNCAN MCNALLY
22,82,Leandro Marx,,,20.0,11.0,1.0,10.0,/events/teams/?EventTeamId=KRKWV%2fYbHN0KU9rVALLAaIsH8HnLVtFS1%2f0xVywkjWY%3d,Rhino Slam!,16,LEANDRO MARX
0,1,Jason Holleran,Mid,"6'4""",1.0,2.0,,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,JASON HOLLERAN
1,2,Kaplan Maurer,,,9.0,18.0,3.0,4.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,KAPLAN MAURER
2,4,Jay Froude,,,13.0,7.0,3.0,5.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,JAY FROUDE
3,5,Jake Reinhardt,Dump,"6'0""",1.0,1.0,,1.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,JAKE REINHARDT
4,6,Michael Matthis,Defense (Cutter),"5'10""",,,,,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,MICHAEL MATTHIS
5,7,Ben Lewis,Cutter,"6'2""",1.0,,2.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,BEN LEWIS
6,8,Robert Coffin,,,8.0,18.0,,9.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,ROBERT COFFIN
7,9,Carson Wilder,Handler/Cutter,"6'0""",6.0,8.0,1.0,5.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,CARSON WILDER
8,10,Griffin Miller,,"5'11""",2.0,,,1.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,GRIFFIN MILLER
9,11,Robert Lewis,,"5'8""",1.0,2.0,1.0,4.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,ROBERT LEWIS
10,12,Andrew Walch,,"6'1""",2.0,,1.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,ANDREW WALCH
11,13,Dalton Smith,Defense (Handler),"5'10""",,4.0,,3.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,DALTON SMITH
12,16,Mason Wuensch,Handler/Cutter,"6'0""",,1.0,3.0,1.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,MASON WUENSCH
13,17,Chris Larberg,,,,2.0,2.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,CHRIS LARBERG
14,18,Daniel Emmons,Defense (Cutter),"6'5""",5.0,1.0,1.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,DANIEL EMMONS
15,21,Vinay Valsaraj,,"6'2""",12.0,2.0,1.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,VINAY VALSARAJ
16,22,Connor Olson,Cutter,"6'0""",1.0,1.0,1.0,4.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,CONNOR OLSON
17,23,Gabriel Hernandez,Defense (Cutter/Handler),"6'0""",2.0,3.0,,5.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,GABRIEL HERNANDEZ
18,24,Rory Orloff,,,11.0,9.0,,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,RORY ORLOFF
19,27,Kyle Henke,Deep,"6'3""",5.0,7.0,1.0,9.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,KYLE HENKE
20,28,Elliott Moore,Handler,"5'10""",1.0,,,,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,ELLIOTT MOORE
21,31,Kai Marshall,Deep,"6'5""",1.0,1.0,2.0,2.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,KAI MARSHALL
22,34,Henry Furuta,Dump,"5'0""",3.0,1.0,2.0,3.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,HENRY FURUTA
23,50,Matthew Armour,Handler,"6'2""",,1.0,1.0,3.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,MATTHEW ARMOUR
24,72,Hunter Taylor,Defense (Cutter),"5'11""",5.0,4.0,2.0,4.0,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,HUNTER TAYLOR
25,96,Keivaun Waugh,Deep,"5'2""",,,,,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,KEIVAUN WAUGH
26,99,Joshua Zdrodowski,Dump,"6'7""",3.0,,,,/events/teams/?EventTeamId=XYy%2bIawK1CS0xrYcBjYa7dNBAxXn8M9BbXo2ssXLqh8%3d,Doublewide,9,JOSHUA ZDRODOWSKI
